StudentID,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,Salary Package,IsAnomaly,PlacementStatus,Target_Gender,Target_City,Target_CollegeTier,Target_Stream,Target_Specialisation,Target_Hostel,Target_HistoryOfBacklogs,Target_CGPA_Tier
35936,6.71,6.87,6.72,6.59,7.15,6.54,6.79,6.51,6.63,56.9,1,0,1.8044691509931448,1,0,56.2,1.8,57.41127296699558,27.2,1,0.0,0,0,0.6583148043673049,0.6605866403746611,0.3018718274111675,0.6563886424134872,0.6563831350080799,0.6592842673869007,0.3022949379598111,0.7792716749065477
35937,5.1,5.06,5.9,5.76,6.0,5.87,6.02,5.42,5.62,63.1,1,2,2.0,2,1,75.0,2.4,53.2,55.40852962724507,0,4.29,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.2031315364847905
35938,7.99,7.74,7.5,7.87,8.79,8.29,8.79,8.68,8.21,88.0,3,4,3.0,3,2,73.3,5.0,69.7,55.7,0,18.49,0,1,0.6553077968490462,0.6609427609427609,0.6976624490671242,0.6563886424134872,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936576
35939,7.31,6.78,7.14,6.81,7.21,6.92,6.87,7.41,6.93,61.7,1,3,2.0,2,1,69.6,2.9,55.8,55.40852962724507,1,8.14,0,1,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6486231313926043,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
35940,7.62,7.49,7.71,7.57,7.56,8.46,7.72,8.12,7.69,90.8,2,3,3.0,4,1,80.0,3.154210956663942,82.1,74.8,1,8.17,0,1,0.6583148043673049,0.6529160739687055,0.9081480429068692,0.6486231313926043,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
35941,8.45,8.72,8.25,8.58,8.61,8.46,8.42,8.73,8.46,71.0,1,3,2.0,2,1,70.3,2.1,50.7,59.7,1,18.54,0,1,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.3022949379598111,0.9910676817936576
35942,7.79,7.78,8.3,7.91,8.32,8.85,7.71,8.47,8.0,80.2,2,4,1.8044691509931448,4,1,80.2,4.1,88.2,55.40852962724507,0,8.69,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.651540003644979,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
35943,5.66,5.96,5.68,5.82,5.87,5.15,5.69,5.64,5.76,78.8,1,3,2.0,2,1,60.1,2.7,49.5,60.7,0,0.0,0,0,0.6583148043673049,0.661128903122498,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.2031315364847905
35944,7.7,7.2,7.11,7.3,8.04,7.72,7.75,7.67,7.6,93.9,2,3,3.0,3,1,76.9,3.154210956663942,73.5,74.9,1,12.73,0,1,0.6583148043673049,0.6597051597051597,0.9081480429068692,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
35945,9.19,9.12,9.27,8.61,9.05,8.63,9.12,9.63,9.16,70.5,1,1,2.0,1,0,60.3,3.154210956663942,47.0,41.4,0,18.91,0,1,0.6583148043673049,0.6529160739687055,0.3018718274111675,0.6563886424134872,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
35946,7.97,7.79,8.27,8.85,8.06,8.17,8.14,8.12,8.14,75.3,2,4,3.0,2,1,93.0,3.7,71.9,65.9,1,22.63,0,1,0.6583148043673049,0.6591515870661525,0.9081480429068692,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936576
35947,6.99,7.18,6.94,7.38,7.39,7.13,6.71,6.83,4.36,53.56399464,1,3,1.0,1,1,31.4,3.4,5.7,63.7,0,8.3,1,1,0.6583148043673049,0.661128903122498,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
35948,9.96,9.42,9.93,10.0,10.0,10.0,10.0,10.0,9.95,95.4,2,4,3.0,4,1,73.6,4.2,53.5,80.3,1,25.74,0,1,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.6563886424134872,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936576
35949,7.49,8.25,8.21,8.73,8.02,8.44,8.14,8.71,8.33,84.0,2,2,3.0,3,1,87.7,3.8,83.7,75.3,1,22.04,0,1,0.6553077968490462,0.6506528701650652,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
35950,8.39,8.53,8.63,8.43,8.99,8.98,8.84,8.43,8.64,78.3,1,3,4.0,2,2,67.5,3.7,76.2,66.6,0,18.58,0,1,0.6553077968490462,0.6553480475382003,0.9081480429068692,0.6532128154644711,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936576
35951,7.25,7.79,7.24,7.27,7.14,7.5,7.5,7.48,7.2,73.9,1,2,3.0,2,2,73.7,4.7,85.8,85.8,0,8.6,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
35952,7.82,7.99,8.09,7.87,7.83,8.27,7.91,8.16,8.08,85.7,1,2,2.0,2,0,55.4,2.9,69.8,56.7,1,18.0,0,1,0.6553077968490462,0.6605866403746611,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936576
35953,4.15,4.14,4.0,4.1,4.0,4.0,4.0,4.0,4.0,58.9,0,1,1.0,0,0,45.4,1.4,27.2,25.9,0,0.0,0,0,0.6583148043673049,0.6506528701650652,0.3018718274111675,0.6563886424134872,0.6584004959702418,0.6592842673869007,0.3022949379598111,0.2031315364847905
35954,8.22,7.86,8.27,8.56,8.46,8.42,7.9,8.65,8.34,92.8,1,1,2.0,2,0,67.7,3.0,53.7,62.5,0,18.88,0,1,0.6553077968490462,0.661128903122498,0.3018718274111675,0.6486231313926043,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936576
35955,5.85,5.64,5.82,5.6,6.09,6.17,5.46,5.92,4.44,53.72262918,1,1,0.0,0,0,37.4,1.9,7.9,31.6,1,0.0,1,0,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.2031315364847905
35956,8.71,8.44,8.14,8.11,8.94,8.97,8.34,8.85,8.68,86.4,2,1,1.0,4,2,83.8,3.9,86.3,55.40852962724507,0,18.12,0,1,0.6583148043673049,0.6609427609427609,0.9081480429068692,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936576
35957,10.0,9.98,10.0,10.0,9.61,9.29,10.0,10.0,9.95,79.3,2,3,2.0,3,2,85.4,4.0,75.1,68.2,0,18.13,0,1,0.6583148043673049,0.6467799288818649,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6553895987043369,0.3022949379598111,0.9910676817936576
35958,9.48,9.11,9.13,8.67,9.39,8.94,9.48,8.78,8.95,69.5,1,2,1.0,2,1,80.1,2.6,51.8,49.8,0,18.67,0,1,0.6583148043673049,0.6467799288818649,0.3018718274111675,0.651540003644979,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936576
35959,5.71,4.86,5.1,4.96,5.09,5.04,4.53,4.5,4.91,53.4,0,0,1.0,0,0,39.9,1.6,28.9,33.8,0,0.0,0,0,0.6553077968490462,0.6609427609427609,0.3018718274111675,0.6487879142756763,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.2031315364847905
35960,7.69,6.99,7.32,7.1,7.14,7.89,7.74,7.63,7.36,76.5,1,2,0.0,2,1,69.7,3.4,48.3,45.4,1,9.98,0,1,0.6583148043673049,0.661128903122498,0.3018718274111675,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.3022949379598111,0.7792716749065477
35961,6.52,6.23,5.18,6.41,5.96,6.43,5.75,5.81,5.97,64.4,1,2,2.0,1,0,83.3,2.4,43.4,59.0,0,0.0,0,0,0.6553077968490462,0.6591515870661525,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.2031315364847905
35962,9.31,9.25,9.71,9.46,9.44,9.8,9.22,9.56,9.54,87.8,0,4,3.0,2,2,68.3,4.7,75.6,55.40852962724507,0,18.7,0,1,0.6583148043673049,0.6605866403746611,0.9081480429068692,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936576
35963,10.0,10.0,9.9,9.92,10.0,10.0,10.0,10.0,4.43,51.19721468,2,3,2.0,3,1,35.2,3.1,4.9,75.8,0,18.0,1,1,0.6553077968490462,0.661128903122498,0.9081480429068692,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936576
35964,8.02,7.91,8.05,8.6,8.12,8.32,8.73,8.28,8.26,72.5,1,3,2.0,2,0,68.85926127341149,2.4,57.41127296699558,46.3,0,18.93,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
35965,4.0,4.0,4.0,4.29,4.03,4.44,4.0,4.5,4.22,80.7,1,2,2.0,1,0,73.0,3.154210956663942,44.7,48.8,0,0.0,0,0,0.6553077968490462,0.6597051597051597,0.3018718274111675,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.3022949379598111,0.2031315364847905
35966,7.06,7.29,6.76,7.1,7.25,7.59,7.1,7.83,7.19,96.3,2,3,3.0,3,1,74.4,3.7,74.4,61.7,1,8.09,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
35967,5.84,6.07,5.79,5.93,6.31,6.42,5.95,6.01,5.89,59.5,1,0,0.0,0,0,49.4,2.5,26.3,36.3,1,0.0,0,0,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6486231313926043,0.6622787899921542,0.6592842673869007,0.3022949379598111,0.2031315364847905
35968,4.12,4.76,4.68,4.45,4.36,4.0,4.86,4.27,4.34,58.7,1,1,1.8044691509931448,0,1,44.2,3.154210956663942,29.9,24.7,0,0.0,0,0,0.6553077968490462,0.6591515870661525,0.3018718274111675,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.3022949379598111,0.2031315364847905
35969,6.21,6.38,6.95,6.5,6.74,7.03,6.07,6.72,6.46,55.5,0,1,0.0,0,0,53.5,2.7,31.3,26.8,1,0.0,0,0,0.6583148043673049,0.6506528701650652,0.3018718274111675,0.6563886424134872,0.6516526517359088,0.6592842673869007,0.3022949379598111,0.2031315364847905
35970,5.45,4.89,5.02,5.33,5.75,5.15,5.36,4.87,5.32,58.4,0,1,1.0,1,0,49.1,3.154210956663942,27.8,28.8,1,0.0,0,0,0.6553077968490462,0.6591515870661525,0.3018718274111675,0.651540003644979,0.6563831350080799,0.6553895987043369,0.3022949379598111,0.2031315364847905
35971,7.88,6.99,7.25,7.61,7.85,8.05,7.62,7.73,7.43,87.1,1,4,2.0,3,2,89.0,5.0,61.7,78.8,1,8.29,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
35972,6.44,6.05,6.2,5.81,5.98,6.4,5.65,6.07,6.13,61.3,0,0,1.8044691509931448,1,0,47.7,2.6,26.1,30.0,1,0.0,0,0,0.6583148043673049,0.6467799288818649,0.3018718274111675,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.3022949379598111,0.2031315364847905
35973,5.68,6.17,5.84,5.81,6.59,5.63,6.02,5.66,5.77,60.6,1,2,1.0,0,1,85.9,3.8,57.41127296699558,46.6,0,3.13,0,1,0.6553077968490462,0.6597051597051597,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.2031315364847905
35974,6.34,6.52,6.86,6.15,6.71,6.32,5.74,6.37,6.44,61.7,0,1,1.8044691509931448,1,1,54.6,2.4,31.7,34.9,0,0.0,0,0,0.6553077968490462,0.6467799288818649,0.3018718274111675,0.6486231313926043,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.2031315364847905
35975,7.87,8.69,7.74,7.78,7.73,7.68,8.17,8.78,8.2,100.0,2,3,3.0,2,1,84.2,4.0,89.5,84.6,1,22.61,0,1,0.6583148043673049,0.6506528701650652,0.9081480429068692,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936576
35976,5.81,6.15,5.91,7.06,6.72,6.26,6.9,6.47,6.45,56.3,1,2,2.0,2,0,68.85926127341149,3.5,60.5,55.40852962724507,0,3.33,0,1,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6532128154644711,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.2031315364847905
35977,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,93.5,2,3,2.0,4,1,89.9,4.5,99.7,73.6,1,25.76,0,1,0.6553077968490462,0.6605866403746611,0.9081480429068692,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
35978,8.8,8.89,9.1,8.9,9.19,8.97,9.13,9.13,9.0,89.1,1,4,2.0,3,1,94.8,4.0,79.0,75.1,1,18.77,0,1,0.6553077968490462,0.6597051597051597,0.9081480429068692,0.6486231313926043,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936576
35979,5.96,5.78,4.89,6.14,5.85,6.27,5.68,5.47,5.84,54.7,1,1,1.0,1,0,52.7,2.3,57.41127296699558,55.40852962724507,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.2031315364847905
35980,4.61,4.2,4.43,4.0,4.43,4.7,4.06,4.64,4.31,60.9,0,1,1.0,1,0,41.2,2.4,25.0,26.3,0,0.0,0,0,0.6583148043673049,0.6605866403746611,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.2031315364847905
35981,4.47,5.27,4.46,4.95,4.56,4.26,4.42,4.32,4.55,81.0,1,2,2.0,1,1,65.8,2.6,69.9,55.40852962724507,1,0.0,0,0,0.6553077968490462,0.6591515870661525,0.3018718274111675,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.2031315364847905
35982,8.4,9.39,9.06,9.02,9.29,9.59,8.97,8.74,9.08,87.8,0,2,1.0,2,0,65.0,2.2,47.2,55.0,0,18.71,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936576
35983,8.81,8.9,8.58,8.46,8.76,9.24,8.6,8.58,8.76,63.0,0,3,1.0,2,0,64.9,2.6,55.4,38.2,1,18.77,0,1,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936576
35984,6.61,6.82,6.72,6.87,6.92,7.05,7.27,7.14,7.09,100.0,1,3,2.0,3,1,77.1,5.0,85.2,86.7,0,8.74,0,1,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6487879142756763,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
35985,7.71,6.9,8.43,8.18,7.53,7.5,7.14,8.0,7.83,79.2,0,2,3.0,2,0,74.2,3.9,66.3,40.0,0,8.07,0,1,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6486231313926043,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
35986,7.78,8.39,8.26,8.2,8.61,8.28,8.17,8.65,8.36,72.8,0,2,1.0,2,0,58.1,3.154210956663942,53.7,44.3,1,18.39,0,1,0.6583148043673049,0.661128903122498,0.3018718274111675,0.6486231313926043,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936576
35987,7.68,7.43,7.13,7.67,7.09,7.53,7.97,7.47,7.57,77.5,0,3,2.0,2,1,71.6,3.3,62.7,50.0,0,8.14,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
35988,6.34,6.34,6.44,6.27,5.99,5.97,5.89,5.74,6.27,58.0,1,1,1.0,0,0,56.0,1.2,28.7,31.5,0,0.0,0,0,0.6553077968490462,0.6467799288818649,0.3018718274111675,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.2031315364847905
35989,7.83,8.39,8.65,8.05,8.25,8.51,8.37,8.04,4.29,50.56083433,0,1,1.0,2,1,34.0,1.5,0.6,55.40852962724507,1,18.15,1,0,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.651540003644979,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936576
35990,8.84,8.77,7.86,8.61,8.26,8.76,8.15,8.57,8.48,75.9,1,1,1.0,2,0,69.5,4.1,55.4,51.1,0,18.26,0,1,0.6583148043673049,0.6506528701650652,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936576
35991,5.15,5.59,4.8,5.45,6.03,4.92,5.11,5.1,5.24,60.7,0,0,1.8044691509931448,0,0,46.4,1.6,28.5,35.7,0,0.0,0,0,0.6553077968490462,0.6609427609427609,0.3018718274111675,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.2031315364847905
35992,6.03,5.83,5.63,5.69,5.33,5.72,5.75,5.25,5.7,61.0,0,0,1.0,1,0,41.7,3.154210956663942,31.4,33.6,0,0.0,0,0,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.2031315364847905
35993,5.34,5.11,5.67,4.78,5.45,4.74,5.02,4.85,5.15,59.8,0,0,1.0,1,0,68.85926127341149,1.9,29.7,55.40852962724507,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6486231313926043,0.6622787899921542,0.6553895987043369,0.3022949379598111,0.2031315364847905
35994,5.34,5.11,5.01,5.13,5.35,5.34,5.62,5.19,5.27,80.5,1,2,2.0,1,0,64.6,3.154210956663942,54.2,55.40852962724507,0,0.0,0,0,0.6553077968490462,0.6506528701650652,0.9081480429068692,0.6487879142756763,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.2031315364847905
35995,10.0,9.89,9.8,9.92,9.6,10.0,10.0,10.0,9.74,93.4,3,5,4.0,2,1,97.4,5.0,99.9,55.40852962724507,1,18.36,1,1,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
35996,8.87,8.06,8.36,8.41,9.31,8.61,9.02,8.93,8.74,100.0,3,5,3.0,3,2,68.85926127341149,4.7,75.5,59.1,1,22.08,0,1,0.6583148043673049,0.6467799288818649,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.9910676817936576
35997,9.76,9.32,9.53,9.62,9.22,10.0,9.34,10.0,9.6,76.0,2,4,3.0,3,1,68.2,4.2,73.0,86.3,1,25.62,0,1,0.6553077968490462,0.6616339540345579,0.9081480429068692,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936576
35998,8.37,8.03,7.78,7.96,8.11,7.86,7.58,8.22,7.86,64.9,1,3,1.0,1,1,60.6,3.4,54.9,62.0,1,8.84,0,1,0.6583148043673049,0.6591515870661525,0.3018718274111675,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
35999,9.5,9.38,9.67,10.0,10.0,10.0,10.0,10.0,9.74,75.6,1,4,2.0,2,2,73.3,4.8,74.9,55.40852962724507,1,18.1,0,1,0.6583148043673049,0.6609427609427609,0.9081480429068692,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.3022949379598111,0.9910676817936576
36000,8.23,7.73,8.45,8.32,8.59,8.38,8.38,8.84,8.39,84.4,2,2,2.0,1,0,68.4,3.4,62.5,56.8,0,18.28,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936576
36001,4.0,4.0,4.27,4.17,4.0,4.21,4.11,4.0,4.08,63.5,1,1,1.0,0,0,45.6,3.154210956663942,57.41127296699558,31.1,1,0.0,0,0,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.3022949379598111,0.2031315364847905
36002,5.35,5.52,5.46,5.51,5.69,5.53,4.95,4.71,5.27,50.1,0,0,0.0,0,0,39.2,1.5,31.4,27.6,0,0.0,0,0,0.6553077968490462,0.6553480475382003,0.3018718274111675,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.2031315364847905
36003,7.38,7.4,6.77,6.83,7.53,7.44,7.58,7.48,7.29,100.0,2,3,3.0,3,1,67.1,5.0,71.0,73.3,1,8.23,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6532128154644711,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
36004,10.0,10.0,9.85,10.0,10.0,9.95,10.0,10.0,10.0,84.5,1,3,4.0,3,1,68.85926127341149,3.4,87.4,91.5,1,25.73,0,1,0.6583148043673049,0.661128903122498,0.9081480429068692,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936576
36005,4.82,4.56,4.82,4.95,4.16,4.46,4.63,4.91,4.55,65.1,0,1,1.0,0,0,68.85926127341149,1.7,33.8,32.8,0,0.0,0,0,0.6583148043673049,0.6605866403746611,0.3018718274111675,0.6487879142756763,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.2031315364847905
36006,6.38,6.53,6.75,6.11,7.07,6.19,6.18,6.53,6.36,79.0,1,2,2.0,1,0,62.1,2.9,53.3,53.1,1,6.29,0,1,0.6583148043673049,0.6616339540345579,0.3018718274111675,0.6486231313926043,0.6516526517359088,0.6553895987043369,0.3022949379598111,0.2031315364847905
36007,6.27,6.44,5.47,5.95,5.36,5.5,5.3,5.63,5.76,66.7,0,0,1.0,0,0,50.3,3.154210956663942,33.2,29.3,0,0.0,0,0,0.6553077968490462,0.6553480475382003,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.2031315364847905
36008,6.13,5.08,5.25,5.71,6.02,5.71,4.96,5.15,4.33,52.90740536,0,1,0.0,0,0,37.2,1.5,3.9,37.5,0,0.0,1,0,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.2031315364847905
36009,7.15,6.37,7.06,6.82,6.49,7.35,7.14,6.92,6.88,76.6,2,3,1.0,1,0,70.2,3.6,53.8,56.0,0,8.97,0,1,0.6583148043673049,0.6506528701650652,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
36010,5.86,6.17,6.2,6.18,6.57,6.21,6.17,5.86,6.07,72.1,1,2,1.0,2,0,80.9,3.2,50.0,52.0,1,5.52,0,1,0.6553077968490462,0.6609427609427609,0.3018718274111675,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.2031315364847905
36011,7.12,8.08,7.4,8.06,7.71,7.49,7.31,7.38,7.46,81.2,1,2,1.8044691509931448,2,1,72.4,3.1,47.0,45.1,1,0.0,0,0,0.6583148043673049,0.6553480475382003,0.9081480429068692,0.6487879142756763,0.6516526517359088,0.6553895987043369,0.3022949379598111,0.7792716749065477
36012,7.42,7.41,7.33,6.95,7.32,7.13,7.17,7.59,7.25,82.4,1,2,2.0,1,1,57.1,2.5,54.0,58.8,1,8.05,0,1,0.6553077968490462,0.6597051597051597,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.3022949379598111,0.7792716749065477
36013,7.35,7.47,7.55,7.15,7.16,7.73,7.12,7.01,7.39,80.6,1,1,2.0,2,0,71.1,2.6,47.1,54.9,0,8.71,0,1,0.6583148043673049,0.6467799288818649,0.6976624490671242,0.6487879142756763,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
36014,6.37,5.75,5.58,5.82,6.3,6.29,6.29,6.24,6.18,87.3,1,2,2.0,1,1,52.6,2.5,49.6,54.0,1,0.0,0,0,0.6553077968490462,0.6467799288818649,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.3022949379598111,0.2031315364847905
36015,5.11,5.29,5.11,5.5,4.4,5.46,4.42,4.89,5.07,58.3,1,0,1.8044691509931448,0,0,52.5,1.9,24.8,28.2,0,0.0,0,0,0.6583148043673049,0.6529160739687055,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.3022949379598111,0.2031315364847905
36016,8.38,8.75,8.76,8.11,8.5,8.52,8.44,8.46,9.87,93.1,3,5,2.0,3,1,98.7,3.6,99.7,71.4,1,25.66,1,1,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936576
36017,7.83,7.39,7.09,7.82,6.81,7.52,7.54,7.46,7.34,65.9,0,1,0.0,0,0,37.0,2.1,27.2,25.2,1,0.0,0,0,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.651540003644979,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
36018,8.4,8.1,9.03,8.89,8.83,8.43,9.03,8.87,8.56,80.1,1,2,2.0,2,0,67.1,2.2,59.5,56.9,1,18.46,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936576
36019,5.46,5.74,5.09,4.54,5.19,4.93,5.53,4.55,5.07,54.1,0,1,1.0,0,0,68.85926127341149,1.8,20.6,34.9,0,0.0,0,0,0.6583148043673049,0.6506528701650652,0.3018718274111675,0.6486231313926043,0.6516526517359088,0.6553895987043369,0.3022949379598111,0.2031315364847905
36020,7.88,7.8,7.87,7.87,8.42,7.93,8.17,8.31,7.98,88.5,2,3,1.8044691509931448,3,1,92.8,4.1,74.8,88.5,1,8.89,0,1,0.6553077968490462,0.661128903122498,0.9081480429068692,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.3022949379598111,0.7792716749065477
36021,8.89,8.69,8.72,9.17,8.87,9.27,8.71,8.79,8.89,80.0,3,3,3.0,3,2,82.9,3.9,83.5,85.3,0,18.03,0,1,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936576
36022,6.35,6.89,6.67,6.95,7.16,6.64,6.86,7.55,6.78,92.6,2,3,3.0,2,2,85.0,3.8,79.0,71.5,1,8.56,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
36023,8.34,8.44,8.32,8.27,8.71,8.83,7.84,8.56,8.45,73.2,3,3,3.0,3,1,94.1,4.2,80.3,55.40852962724507,0,18.36,0,1,0.6553077968490462,0.6506528701650652,0.6976624490671242,0.6487879142756763,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
