Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
29.0,1,461.0,1,1.0,3.0,1,1.0,1753.0,4.0,1,70.0,4.0,2.0,0,3.0,2,6294.0,23060.0,8.0,0,1,12.0,3.0,4.0,80.0,0.0,10.0,5.0,4.0,3.0,2.0,0.0,2.0,0
30.0,2,979.0,2,15.0,2.0,2,1.0,1754.0,3.0,1,94.0,2.0,3.0,7,1.0,0,7140.0,3088.0,2.0,0,0,11.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,7.0,1.0,7.0,0
34.0,2,181.0,1,2.0,4.0,3,1.0,1755.0,4.0,1,97.0,4.0,1.0,6,4.0,1,2932.0,5586.0,0.0,0,1,14.0,3.0,1.0,80.0,3.0,6.0,3.0,3.0,5.0,0.0,1.0,2.0,0
33.0,0,1283.0,2,2.0,3.0,2,1.0,1756.0,4.0,0,62.0,3.0,2.0,7,2.0,2,5147.0,10697.0,8.0,0,0,15.0,3.0,4.0,80.0,0.0,13.0,2.0,2.0,11.0,7.0,1.0,7.0,0
49.0,2,1313.0,2,11.0,4.0,2,1.0,1757.0,4.0,0,80.0,3.0,2.0,7,4.0,2,4507.0,8191.0,3.0,0,0,12.0,3.0,3.0,80.0,0.0,8.0,1.0,4.0,5.0,1.0,0.0,4.0,0
33.0,2,211.0,2,16.0,3.0,1,1.0,1758.0,1.0,0,74.0,3.0,3.0,7,1.0,2,8564.0,10092.0,2.0,0,1,20.0,4.0,3.0,80.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,1
38.0,1,594.0,1,2.0,2.0,3,1.0,1760.0,3.0,0,75.0,2.0,1.0,2,2.0,1,2468.0,15963.0,4.0,0,0,14.0,3.0,2.0,80.0,1.0,9.0,4.0,2.0,6.0,1.0,0.0,5.0,0
31.0,2,1079.0,2,16.0,4.0,2,1.0,1761.0,1.0,1,70.0,3.0,3.0,7,3.0,1,8161.0,19002.0,2.0,0,0,13.0,3.0,1.0,80.0,3.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,1
29.0,2,590.0,1,4.0,3.0,5,1.0,1762.0,4.0,0,91.0,2.0,1.0,6,1.0,0,2109.0,10007.0,1.0,0,0,13.0,3.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0
30.0,2,305.0,1,16.0,3.0,1,1.0,1763.0,3.0,1,58.0,4.0,2.0,0,3.0,1,5294.0,9128.0,3.0,0,0,16.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,7.0,0.0,1.0,7.0,0
32.0,0,953.0,1,5.0,4.0,5,1.0,1764.0,2.0,1,65.0,3.0,1.0,6,2.0,2,2718.0,17674.0,2.0,0,0,14.0,3.0,2.0,80.0,0.0,12.0,3.0,3.0,7.0,7.0,0.0,7.0,0
38.0,2,833.0,1,18.0,3.0,3,1.0,1766.0,2.0,1,60.0,1.0,2.0,0,4.0,1,5811.0,24539.0,3.0,0,1,16.0,3.0,3.0,80.0,1.0,15.0,2.0,3.0,1.0,0.0,1.0,0.0,0
43.0,1,807.0,1,17.0,3.0,5,1.0,1767.0,3.0,1,38.0,2.0,1.0,6,3.0,1,2437.0,15587.0,9.0,0,1,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,1
42.0,2,855.0,1,12.0,3.0,3,1.0,1768.0,2.0,1,57.0,3.0,1.0,2,2.0,0,2766.0,8952.0,8.0,0,0,22.0,4.0,2.0,80.0,3.0,7.0,6.0,2.0,5.0,3.0,0.0,4.0,0
55.0,2,478.0,1,2.0,3.0,3,1.0,1770.0,3.0,1,60.0,2.0,5.0,5,1.0,1,19038.0,19805.0,8.0,0,0,12.0,3.0,2.0,80.0,3.0,34.0,2.0,3.0,1.0,0.0,0.0,0.0,0
33.0,0,775.0,1,4.0,3.0,5,1.0,1771.0,4.0,1,90.0,3.0,2.0,6,2.0,0,3055.0,6194.0,5.0,0,0,15.0,3.0,4.0,80.0,2.0,11.0,2.0,2.0,9.0,8.0,1.0,7.0,0
41.0,2,548.0,1,9.0,4.0,1,1.0,1772.0,3.0,1,94.0,3.0,1.0,2,1.0,0,2289.0,20520.0,1.0,0,0,20.0,4.0,2.0,80.0,2.0,5.0,2.0,3.0,5.0,3.0,0.0,4.0,0
34.0,0,1375.0,2,10.0,3.0,1,1.0,1774.0,4.0,1,87.0,3.0,2.0,7,3.0,0,4001.0,12313.0,1.0,0,1,14.0,3.0,3.0,80.0,1.0,15.0,3.0,3.0,15.0,14.0,0.0,7.0,0
53.0,0,661.0,1,1.0,4.0,3,1.0,1775.0,1.0,0,60.0,2.0,4.0,4,3.0,1,12965.0,22308.0,4.0,0,1,20.0,4.0,4.0,80.0,3.0,27.0,2.0,2.0,3.0,2.0,0.0,2.0,0
43.0,2,244.0,0,2.0,3.0,1,1.0,1778.0,2.0,1,97.0,3.0,1.0,1,4.0,2,3539.0,5033.0,0.0,0,0,13.0,3.0,2.0,80.0,0.0,10.0,5.0,3.0,9.0,7.0,1.0,8.0,0
34.0,2,511.0,2,3.0,2.0,1,1.0,1779.0,4.0,0,32.0,1.0,2.0,7,4.0,2,6029.0,25353.0,5.0,0,0,12.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,0
21.0,2,337.0,2,7.0,1.0,2,1.0,1780.0,2.0,1,31.0,3.0,1.0,8,2.0,2,2679.0,4567.0,1.0,0,0,13.0,3.0,2.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1
38.0,2,1153.0,1,6.0,2.0,4,1.0,1782.0,4.0,0,40.0,2.0,1.0,2,3.0,1,3702.0,16376.0,1.0,0,0,11.0,3.0,2.0,80.0,1.0,5.0,3.0,3.0,5.0,4.0,0.0,4.0,0
22.0,2,1294.0,1,8.0,1.0,3,1.0,1783.0,3.0,0,79.0,3.0,1.0,2,1.0,1,2398.0,15999.0,1.0,0,1,17.0,3.0,3.0,80.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,1
31.0,2,196.0,2,29.0,4.0,2,1.0,1784.0,1.0,0,91.0,2.0,2.0,7,4.0,1,5468.0,13402.0,1.0,0,0,14.0,3.0,1.0,80.0,2.0,13.0,3.0,3.0,12.0,7.0,5.0,7.0,0
51.0,2,942.0,1,3.0,3.0,5,1.0,1786.0,1.0,0,53.0,3.0,3.0,3,3.0,1,13116.0,22984.0,2.0,0,0,11.0,3.0,4.0,80.0,0.0,15.0,2.0,3.0,2.0,2.0,2.0,2.0,0
37.0,2,589.0,2,9.0,2.0,2,1.0,1787.0,2.0,1,46.0,2.0,2.0,7,2.0,1,4189.0,8800.0,1.0,0,0,14.0,3.0,1.0,80.0,2.0,5.0,2.0,3.0,5.0,2.0,0.0,3.0,0
46.0,2,734.0,1,2.0,4.0,3,1.0,1789.0,3.0,1,46.0,3.0,5.0,5,4.0,0,19328.0,14218.0,7.0,0,1,17.0,3.0,3.0,80.0,1.0,24.0,3.0,3.0,2.0,1.0,2.0,2.0,0
36.0,2,1383.0,1,10.0,3.0,1,1.0,1790.0,4.0,1,90.0,3.0,3.0,0,1.0,1,8321.0,25949.0,7.0,0,1,13.0,3.0,4.0,80.0,1.0,15.0,1.0,3.0,12.0,8.0,5.0,7.0,0
44.0,1,429.0,1,1.0,2.0,3,1.0,1792.0,3.0,1,99.0,3.0,1.0,6,2.0,0,2342.0,11092.0,1.0,0,1,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,1
37.0,2,1239.0,0,8.0,2.0,4,1.0,1794.0,3.0,1,89.0,3.0,2.0,1,2.0,0,4071.0,12832.0,2.0,0,0,13.0,3.0,3.0,80.0,0.0,19.0,4.0,2.0,10.0,0.0,4.0,7.0,0
35.0,2,303.0,2,27.0,3.0,1,1.0,1797.0,3.0,1,84.0,3.0,2.0,7,4.0,2,5813.0,13492.0,1.0,0,1,18.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,7.0,7.0,7.0,1
33.0,2,867.0,1,8.0,4.0,1,1.0,1798.0,4.0,1,90.0,4.0,1.0,6,1.0,1,3143.0,6076.0,6.0,0,0,19.0,3.0,2.0,80.0,1.0,14.0,1.0,3.0,10.0,8.0,7.0,6.0,0
28.0,2,1181.0,1,1.0,3.0,1,1.0,1799.0,3.0,1,82.0,3.0,1.0,6,4.0,1,2044.0,5531.0,1.0,0,0,11.0,3.0,3.0,80.0,1.0,5.0,6.0,4.0,5.0,3.0,0.0,3.0,0
39.0,2,1253.0,1,10.0,1.0,3,1.0,1800.0,3.0,1,65.0,3.0,3.0,5,3.0,2,13464.0,7914.0,7.0,0,0,21.0,4.0,3.0,80.0,0.0,9.0,3.0,3.0,4.0,3.0,2.0,2.0,0
46.0,0,849.0,2,26.0,2.0,1,1.0,1801.0,2.0,1,98.0,2.0,2.0,7,2.0,2,7991.0,25166.0,8.0,0,0,15.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,0
40.0,2,616.0,1,2.0,2.0,1,1.0,1802.0,3.0,0,99.0,3.0,1.0,2,1.0,1,3377.0,25605.0,4.0,0,0,17.0,3.0,4.0,80.0,1.0,7.0,5.0,2.0,4.0,3.0,0.0,2.0,0
42.0,2,1128.0,1,13.0,3.0,3,1.0,1803.0,2.0,1,95.0,4.0,2.0,0,1.0,1,5538.0,5696.0,5.0,0,0,18.0,3.0,3.0,80.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0
35.0,0,1180.0,1,2.0,2.0,3,1.0,1804.0,2.0,1,90.0,3.0,2.0,4,4.0,0,5762.0,24442.0,2.0,0,0,14.0,3.0,3.0,80.0,1.0,15.0,6.0,3.0,7.0,7.0,1.0,7.0,0
38.0,0,1336.0,0,2.0,3.0,0,1.0,1805.0,1.0,1,100.0,3.0,1.0,1,2.0,0,2592.0,7129.0,5.0,0,0,13.0,3.0,4.0,80.0,3.0,13.0,3.0,3.0,11.0,10.0,3.0,8.0,0
34.0,1,234.0,1,9.0,4.0,1,1.0,1807.0,4.0,1,93.0,3.0,2.0,2,1.0,1,5346.0,6208.0,4.0,0,0,17.0,3.0,3.0,80.0,1.0,11.0,3.0,2.0,7.0,1.0,0.0,7.0,1
37.0,2,370.0,1,10.0,4.0,3,1.0,1809.0,4.0,1,58.0,3.0,2.0,4,1.0,2,4213.0,4992.0,1.0,0,0,15.0,3.0,2.0,80.0,0.0,10.0,4.0,1.0,10.0,3.0,0.0,8.0,1
39.0,1,766.0,2,20.0,3.0,1,1.0,1812.0,3.0,1,83.0,3.0,2.0,7,4.0,0,4127.0,19188.0,2.0,0,0,18.0,3.0,4.0,80.0,1.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0
43.0,0,343.0,1,9.0,3.0,1,1.0,1813.0,1.0,1,52.0,3.0,1.0,6,3.0,2,2438.0,24978.0,4.0,0,0,13.0,3.0,3.0,80.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,0
41.0,2,447.0,1,5.0,3.0,1,1.0,1814.0,2.0,1,85.0,4.0,2.0,0,2.0,2,6870.0,15530.0,3.0,0,0,12.0,3.0,1.0,80.0,0.0,11.0,3.0,1.0,3.0,2.0,1.0,2.0,0
41.0,2,796.0,2,4.0,1.0,2,1.0,1815.0,3.0,0,81.0,3.0,3.0,7,3.0,0,10447.0,26458.0,0.0,0,1,13.0,3.0,4.0,80.0,1.0,23.0,3.0,4.0,22.0,14.0,13.0,5.0,0
30.0,2,1092.0,1,10.0,3.0,3,1.0,1816.0,1.0,0,64.0,3.0,3.0,4,3.0,2,9667.0,2739.0,9.0,0,0,14.0,3.0,2.0,80.0,0.0,9.0,3.0,3.0,7.0,7.0,0.0,2.0,0
26.0,2,920.0,0,20.0,2.0,3,1.0,1818.0,4.0,0,69.0,3.0,1.0,1,2.0,1,2148.0,6889.0,0.0,0,1,11.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,5.0,1.0,1.0,4.0,1
46.0,2,261.0,1,21.0,2.0,3,1.0,1821.0,4.0,0,66.0,3.0,2.0,0,2.0,1,8926.0,10842.0,4.0,0,0,22.0,4.0,4.0,80.0,1.0,13.0,2.0,4.0,9.0,7.0,3.0,7.0,1
40.0,2,1194.0,1,1.0,3.0,1,1.0,1822.0,3.0,0,52.0,3.0,2.0,0,4.0,0,6513.0,9060.0,4.0,0,0,17.0,3.0,4.0,80.0,1.0,12.0,3.0,3.0,5.0,3.0,0.0,3.0,0
34.0,2,810.0,2,8.0,2.0,5,1.0,1823.0,2.0,1,92.0,4.0,2.0,7,3.0,1,6799.0,22128.0,1.0,0,0,21.0,4.0,3.0,80.0,2.0,10.0,5.0,3.0,10.0,8.0,4.0,8.0,0
58.0,0,350.0,2,2.0,3.0,3,1.0,1824.0,2.0,1,52.0,3.0,4.0,3,2.0,0,16291.0,22577.0,4.0,0,0,22.0,4.0,4.0,80.0,1.0,37.0,0.0,2.0,16.0,9.0,14.0,14.0,0
35.0,2,185.0,1,23.0,4.0,3,1.0,1826.0,2.0,1,91.0,1.0,1.0,2,3.0,1,2705.0,9696.0,0.0,0,0,16.0,3.0,2.0,80.0,1.0,6.0,2.0,4.0,5.0,4.0,0.0,3.0,0
47.0,2,1001.0,1,4.0,3.0,1,1.0,1827.0,3.0,0,92.0,2.0,3.0,4,2.0,0,10333.0,19271.0,8.0,0,1,12.0,3.0,3.0,80.0,1.0,28.0,4.0,3.0,22.0,11.0,14.0,10.0,0
40.0,2,750.0,1,12.0,3.0,1,1.0,1829.0,2.0,0,47.0,3.0,2.0,0,1.0,0,4448.0,10748.0,2.0,0,0,12.0,3.0,2.0,80.0,1.0,15.0,3.0,3.0,7.0,4.0,7.0,7.0,0
54.0,2,431.0,1,7.0,4.0,3,1.0,1830.0,4.0,0,68.0,3.0,2.0,6,4.0,1,6854.0,15696.0,4.0,0,0,15.0,3.0,2.0,80.0,1.0,14.0,2.0,2.0,7.0,1.0,1.0,7.0,0
31.0,1,1125.0,2,7.0,4.0,2,1.0,1833.0,1.0,0,68.0,3.0,3.0,7,1.0,1,9637.0,8277.0,2.0,0,0,14.0,3.0,4.0,80.0,2.0,9.0,3.0,3.0,3.0,2.0,2.0,2.0,0
28.0,2,1217.0,1,1.0,3.0,3,1.0,1834.0,3.0,0,67.0,3.0,1.0,6,1.0,1,3591.0,12719.0,1.0,0,0,25.0,4.0,3.0,80.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0
38.0,2,723.0,2,2.0,4.0,2,1.0,1835.0,2.0,0,77.0,1.0,2.0,8,4.0,1,5405.0,4244.0,2.0,0,1,20.0,4.0,1.0,80.0,2.0,20.0,4.0,2.0,4.0,2.0,0.0,3.0,0
26.0,2,572.0,2,10.0,3.0,3,1.0,1836.0,3.0,1,46.0,3.0,2.0,7,4.0,2,4684.0,9125.0,1.0,0,0,13.0,3.0,1.0,80.0,0.0,5.0,4.0,3.0,5.0,3.0,1.0,2.0,0
58.0,1,1216.0,1,15.0,4.0,1,1.0,1837.0,1.0,1,87.0,3.0,4.0,5,3.0,1,15787.0,21624.0,2.0,0,1,14.0,3.0,2.0,80.0,0.0,23.0,3.0,3.0,2.0,2.0,2.0,2.0,0
18.0,0,1431.0,1,14.0,3.0,3,1.0,1839.0,2.0,0,33.0,3.0,1.0,6,3.0,2,1514.0,8018.0,1.0,0,0,16.0,3.0,3.0,80.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0
31.0,2,359.0,0,18.0,5.0,0,1.0,1842.0,4.0,1,89.0,4.0,1.0,1,1.0,1,2956.0,21495.0,0.0,0,0,17.0,3.0,3.0,80.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1
29.0,2,350.0,0,13.0,3.0,0,1.0,1844.0,1.0,1,56.0,2.0,1.0,1,1.0,0,2335.0,3157.0,4.0,0,1,15.0,3.0,4.0,80.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,1
45.0,0,589.0,2,2.0,4.0,1,1.0,1845.0,3.0,0,67.0,3.0,2.0,7,3.0,1,5154.0,19665.0,4.0,0,0,22.0,4.0,2.0,80.0,2.0,10.0,3.0,4.0,8.0,7.0,5.0,7.0,0
36.0,2,430.0,1,2.0,4.0,4,1.0,1847.0,4.0,0,73.0,3.0,2.0,6,2.0,1,6962.0,19573.0,4.0,0,1,22.0,4.0,4.0,80.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,0.0,0
43.0,1,1422.0,2,2.0,4.0,1,1.0,1849.0,1.0,1,92.0,3.0,2.0,7,4.0,1,5675.0,19246.0,1.0,0,0,20.0,4.0,3.0,80.0,1.0,7.0,5.0,3.0,7.0,7.0,7.0,7.0,0
27.0,1,1297.0,1,5.0,2.0,1,1.0,1850.0,4.0,0,53.0,3.0,1.0,2,4.0,2,2379.0,19826.0,0.0,0,1,14.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,4.0,0.0,2.0,0
29.0,1,574.0,1,20.0,1.0,3,1.0,1852.0,4.0,1,40.0,3.0,1.0,2,4.0,1,3812.0,7003.0,1.0,0,0,13.0,3.0,2.0,80.0,0.0,11.0,3.0,4.0,11.0,8.0,3.0,10.0,0
32.0,1,1318.0,2,10.0,4.0,2,1.0,1853.0,4.0,1,79.0,3.0,2.0,7,4.0,2,4648.0,26075.0,8.0,0,0,13.0,3.0,3.0,80.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0
42.0,0,355.0,1,10.0,4.0,5,1.0,1854.0,3.0,1,38.0,3.0,1.0,6,3.0,1,2936.0,6161.0,3.0,0,0,22.0,4.0,2.0,80.0,2.0,10.0,1.0,2.0,6.0,3.0,3.0,3.0,0
47.0,2,207.0,1,9.0,4.0,1,1.0,1856.0,2.0,0,64.0,3.0,1.0,2,3.0,2,2105.0,5411.0,4.0,0,0,12.0,3.0,3.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,0.0,0
46.0,2,706.0,1,2.0,2.0,1,1.0,1857.0,4.0,1,82.0,3.0,3.0,4,4.0,0,8578.0,19989.0,3.0,0,0,14.0,3.0,3.0,80.0,1.0,12.0,4.0,2.0,9.0,8.0,4.0,7.0,0
28.0,0,280.0,0,1.0,2.0,1,1.0,1858.0,3.0,1,43.0,3.0,1.0,1,4.0,0,2706.0,10494.0,1.0,0,0,15.0,3.0,2.0,80.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,0
29.0,2,726.0,1,29.0,1.0,1,1.0,1859.0,4.0,1,93.0,1.0,2.0,0,3.0,0,6384.0,21143.0,8.0,0,0,17.0,3.0,4.0,80.0,2.0,11.0,3.0,3.0,7.0,0.0,1.0,6.0,0
42.0,2,1142.0,1,8.0,3.0,1,1.0,1860.0,4.0,1,81.0,3.0,1.0,2,3.0,2,3968.0,13624.0,4.0,0,0,13.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0
32.0,2,414.0,2,2.0,4.0,2,1.0,1862.0,3.0,1,82.0,2.0,2.0,7,2.0,2,9907.0,26186.0,7.0,0,1,12.0,3.0,3.0,80.0,0.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,1
46.0,2,1319.0,2,3.0,3.0,5,1.0,1863.0,1.0,0,45.0,4.0,4.0,7,1.0,0,13225.0,7739.0,2.0,0,0,12.0,3.0,4.0,80.0,1.0,25.0,5.0,3.0,19.0,17.0,2.0,8.0,0
27.0,2,728.0,2,23.0,1.0,3,1.0,1864.0,2.0,0,36.0,2.0,2.0,8,3.0,1,3540.0,7018.0,1.0,0,0,21.0,4.0,4.0,80.0,1.0,9.0,5.0,3.0,9.0,8.0,5.0,8.0,0
29.0,2,352.0,0,6.0,1.0,3,1.0,1865.0,4.0,1,87.0,2.0,1.0,1,2.0,1,2804.0,15434.0,1.0,0,0,11.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0
43.0,2,823.0,1,6.0,3.0,3,1.0,1866.0,1.0,0,81.0,2.0,5.0,3,3.0,1,19392.0,22539.0,7.0,0,0,13.0,3.0,4.0,80.0,0.0,21.0,2.0,3.0,16.0,12.0,6.0,14.0,0
48.0,2,1224.0,1,10.0,3.0,1,1.0,1867.0,4.0,1,91.0,2.0,5.0,5,2.0,1,19665.0,13583.0,4.0,0,0,12.0,3.0,4.0,80.0,0.0,29.0,3.0,3.0,22.0,10.0,12.0,9.0,0
29.0,1,459.0,1,24.0,2.0,1,1.0,1868.0,4.0,1,73.0,2.0,1.0,6,4.0,2,2439.0,14753.0,1.0,0,1,24.0,4.0,2.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1
46.0,2,1254.0,2,10.0,3.0,1,1.0,1869.0,3.0,0,64.0,3.0,3.0,7,2.0,1,7314.0,14011.0,5.0,0,0,21.0,4.0,3.0,80.0,3.0,14.0,2.0,3.0,8.0,7.0,0.0,7.0,1
27.0,1,1131.0,1,15.0,3.0,1,1.0,1870.0,4.0,0,77.0,2.0,1.0,6,1.0,1,4774.0,23844.0,0.0,0,0,19.0,3.0,4.0,80.0,1.0,8.0,2.0,2.0,7.0,6.0,7.0,3.0,0
39.0,2,835.0,1,19.0,4.0,4,1.0,1871.0,4.0,1,41.0,3.0,2.0,6,4.0,0,3902.0,5141.0,8.0,0,0,14.0,3.0,2.0,80.0,3.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,0
55.0,2,836.0,1,2.0,4.0,5,1.0,1873.0,2.0,1,98.0,2.0,1.0,6,4.0,1,2662.0,7975.0,8.0,0,0,20.0,4.0,2.0,80.0,1.0,19.0,2.0,4.0,5.0,2.0,0.0,4.0,0
28.0,2,1172.0,2,3.0,3.0,3,1.0,1875.0,2.0,0,78.0,3.0,1.0,8,2.0,1,2856.0,3692.0,1.0,0,0,19.0,3.0,4.0,80.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0
30.0,2,945.0,2,9.0,3.0,3,1.0,1876.0,2.0,1,89.0,3.0,1.0,8,4.0,2,1081.0,16019.0,1.0,0,0,13.0,3.0,3.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1
22.0,2,391.0,1,7.0,1.0,1,1.0,1878.0,4.0,1,75.0,3.0,1.0,6,2.0,2,2472.0,26092.0,1.0,0,1,23.0,4.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1
36.0,2,1266.0,2,10.0,4.0,5,1.0,1880.0,2.0,0,63.0,2.0,2.0,7,3.0,1,5673.0,6060.0,1.0,0,1,13.0,3.0,1.0,80.0,1.0,10.0,4.0,3.0,10.0,9.0,1.0,7.0,0
31.0,2,311.0,1,20.0,3.0,1,1.0,1881.0,2.0,1,89.0,3.0,2.0,2,3.0,0,4197.0,18624.0,1.0,0,0,11.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,10.0,8.0,0.0,2.0,0
34.0,2,1480.0,2,4.0,3.0,1,1.0,1882.0,3.0,1,64.0,3.0,3.0,7,4.0,1,9713.0,24444.0,2.0,0,1,13.0,3.0,4.0,80.0,3.0,9.0,3.0,3.0,5.0,3.0,1.0,0.0,0
29.0,2,592.0,1,7.0,3.0,1,1.0,1883.0,4.0,1,59.0,3.0,1.0,2,1.0,2,2062.0,19384.0,3.0,0,0,14.0,3.0,2.0,80.0,0.0,11.0,2.0,3.0,3.0,2.0,1.0,2.0,0
37.0,2,783.0,1,7.0,4.0,3,1.0,1885.0,4.0,1,78.0,3.0,2.0,6,1.0,1,4284.0,13588.0,5.0,0,1,22.0,4.0,3.0,80.0,1.0,16.0,2.0,3.0,5.0,3.0,0.0,4.0,0
35.0,2,219.0,1,16.0,2.0,4,1.0,1886.0,4.0,0,44.0,2.0,2.0,4,2.0,1,4788.0,25388.0,0.0,0,1,11.0,3.0,4.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,0.0,2.0,0
45.0,2,556.0,1,25.0,2.0,1,1.0,1888.0,2.0,0,93.0,2.0,2.0,4,4.0,1,5906.0,23888.0,0.0,0,0,13.0,3.0,4.0,80.0,2.0,10.0,2.0,2.0,9.0,8.0,3.0,8.0,0
36.0,1,1213.0,0,2.0,1.0,0,1.0,1890.0,2.0,1,94.0,2.0,2.0,1,4.0,2,3886.0,4223.0,1.0,0,0,21.0,4.0,4.0,80.0,0.0,10.0,2.0,2.0,10.0,1.0,0.0,8.0,0
40.0,2,1137.0,1,1.0,4.0,1,1.0,1892.0,1.0,1,98.0,3.0,4.0,3,1.0,0,16823.0,18991.0,2.0,0,0,11.0,3.0,1.0,80.0,1.0,22.0,3.0,3.0,19.0,7.0,11.0,16.0,0
26.0,2,482.0,1,1.0,2.0,1,1.0,1893.0,2.0,0,90.0,2.0,1.0,6,3.0,1,2933.0,14908.0,1.0,0,1,13.0,3.0,3.0,80.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0
27.0,2,511.0,2,2.0,2.0,3,1.0,1898.0,1.0,0,89.0,4.0,2.0,7,3.0,2,6500.0,26997.0,0.0,0,0,14.0,3.0,2.0,80.0,0.0,9.0,5.0,2.0,8.0,7.0,0.0,7.0,0
48.0,1,117.0,1,22.0,3.0,3,1.0,1900.0,4.0,0,58.0,3.0,4.0,3,4.0,0,17174.0,2437.0,3.0,0,0,11.0,3.0,2.0,80.0,1.0,24.0,3.0,3.0,22.0,17.0,4.0,7.0,0
44.0,2,170.0,1,1.0,4.0,1,1.0,1903.0,2.0,1,78.0,4.0,2.0,0,1.0,1,5033.0,9364.0,2.0,0,0,15.0,3.0,4.0,80.0,1.0,10.0,5.0,3.0,2.0,0.0,2.0,2.0,0
34.0,0,967.0,1,16.0,4.0,5,1.0,1905.0,4.0,1,85.0,1.0,1.0,6,1.0,1,2307.0,14460.0,1.0,0,1,23.0,4.0,2.0,80.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,0.0,1
56.0,2,1162.0,1,24.0,2.0,1,1.0,1907.0,1.0,1,97.0,3.0,1.0,2,4.0,2,2587.0,10261.0,1.0,0,0,16.0,3.0,4.0,80.0,0.0,5.0,3.0,3.0,4.0,2.0,1.0,0.0,1
36.0,2,335.0,2,17.0,2.0,2,1.0,1908.0,3.0,1,33.0,2.0,2.0,7,2.0,1,5507.0,16822.0,2.0,0,0,16.0,3.0,3.0,80.0,2.0,12.0,1.0,1.0,4.0,2.0,1.0,3.0,0
41.0,2,337.0,2,8.0,3.0,2,1.0,1909.0,3.0,0,54.0,3.0,2.0,7,2.0,1,4393.0,26841.0,5.0,0,0,21.0,4.0,3.0,80.0,1.0,14.0,3.0,3.0,5.0,4.0,1.0,4.0,0
42.0,2,1396.0,1,6.0,3.0,3,1.0,1911.0,3.0,1,83.0,3.0,3.0,5,1.0,1,13348.0,14842.0,9.0,0,0,13.0,3.0,2.0,80.0,1.0,18.0,3.0,4.0,13.0,7.0,5.0,7.0,0
31.0,2,1079.0,2,10.0,2.0,3,1.0,1912.0,3.0,0,86.0,3.0,2.0,7,4.0,0,6583.0,20115.0,2.0,0,1,11.0,3.0,4.0,80.0,1.0,8.0,2.0,3.0,5.0,2.0,1.0,4.0,0
